TIME,FSC-A,FSC-H,FSC-W,BSC-A,BSC-H,BSC-W,CD45RA: BB515-A-Compensated,CD123: PE-A-Compensated,CD49f: PE-Dazzle-A-Compensated,Lin Live/Dead: PE-Cy5-A-Compensated,CD90: PE-Cy7-A-Compensated,CD38: Brilliant Violet 421-A-Compensated,CD10: Brilliant Violet 605-A-Compensated,CD34: APC-A-Compensated,CD117: Brilliant Violet 785-A-Compensated,Index
4.102846,385842.7,263112.7,292,121171.1,57494.08,292,159.3678,801.0539,1180.01,707.3443,858.1938,600.3057,1250.051,5869.076,963.4508,A1
6.03832,463142.7,240438.2,328,139703.7,63800.8,328,7449.534,2007.589,1864.576,570.3798,286.1483,2131.061,1775.823,10089.31,502.052,B1
7.059223,281860.8,161170.2,292,146606.5,72505.44,292,166.167,1071.78,1452.281,1516.752,1116.498,1702.674,1578.463,7744.383,416.6324,C1
8.350137,489477.8,250052.3,333,198701.6,100290.4,333,10183.24,4065.104,1911.344,880.3205,220.8237,6165.861,1788.316,4221.127,811.8135,D1
9.284091,410754.6,224737,314,172215.5,85695.68,314,300.8345,1515.708,776.5522,762.3011,1002.561,3051.926,1333.988,8979.245,806.928,E1
10.6165,448175,249261.6,314,170310.5,82734.4,314,10047.21,5189.228,503.6794,780.8156,253.006,6234.62,2561.76,14501.2,1116.758,F1
12.02465,326712.5,167172.3,307,141157.7,69497.12,307,4375.378,1327.027,1204.643,628.8625,423.6255,1031.523,966.1356,10895.1,720.3442,G1
13.05153,433764.6,252948.6,311,201149.9,90790.56,311,376.9956,3159.142,1206.382,1196.874,7023.563,342.1729,1155.042,10518.03,1210.765,H1
13.87495,336142.2,197584.8,297,145821.1,70230.72,297,73.63641,1297.515,1238.77,1492.52,1198.109,670.129,1062.73,6360.11,982.5746,I1
15.06826,414374.6,228065.6,316,206371.9,86721.6,316,265.807,276.8503,2546.488,511.2319,198.4786,6041.102,861.2498,3125.151,833.0269,J1
16.82832,449827.5,255859.5,312,182954.7,88269.44,312,250.9096,1869.643,818.9874,313.1073,183.8428,7103.279,2831.14,7085.043,830.1469,K1
18.13449,449078.6,208289.8,335,174890.3,80489.92,335,6471.963,1083.533,1240.971,637.7943,284.7593,3220.859,2051.204,6178.291,878.4155,L1
19.02115,325934,217210.6,288,131706.8,69544.16,288,14322.76,3528.052,266.004,583.12,67.1091,2316.317,25217.12,9021.194,424.7629,M1
20.0108,306762.4,186368,289,130532.4,71531.04,289,473.6901,1814.983,1157.238,421.0569,1098.491,1005.186,2355.184,12251.5,690.3214,N1
20.97339,371158,210532,307,158584.8,81406.08,307,73.32317,2855.798,3612.908,1204.741,3141.854,997.1689,1082.51,8604.455,1826.553,O1
22.23634,570088.3,244120.8,364,238305.7,108696,364,11586.25,4823.367,1812.062,1003.256,605.847,10042.79,2878.08,15489.54,1104.311,P1
23.7437,291468.2,164053.1,296,189340.5,123791.4,296,272.8546,1041.5,32.7895,350.7225,93.52353,6330.19,1794.634,2725.028,898.3229,P3
25.4137,335931.6,174697.6,310,156225.9,80745.28,310,157.1752,2571.471,1213.401,1294.826,529.0386,1693.333,964.659,8279.304,1406.999,O3
26.37931,351579.3,213489.9,297,134388.1,68995.36,297,-14.07826,1704.521,558.173,694.0663,1604.782,610.6956,1990.62,7538.384,1120.024,N3
27.34987,445565.3,278445.4,308,194365.9,87083.36,308,441.9772,1081.023,2920.738,1370.09,1779.148,404.6449,1160.396,7901.447,702.0541,M3
29.04879,458182.5,242873.1,322,188530.1,86920.96,322,6022.066,958.3385,1497.592,443.4749,171.6978,5078.051,998.0122,6664.366,1459.767,L3
29.99563,391289,224299,313,147546.5,67101.44,313,346.4776,1378.649,3975.137,828.4663,2598.379,881.0413,2349.362,14686.97,352.2853,K3
31.09231,356200.1,260873.8,282,116826.7,59827.04,282,38.19192,198.9473,1222.912,643.3842,507.0666,231.9128,539.5242,4390.85,715.3589,J3
32.57993,394578,268801.1,293,197219.6,106179.4,293,-18.37772,1463.29,434.6669,381.1865,161.3558,2639.054,1694.095,6899.195,913.5693,I3
34.14003,382764.6,246059.5,294,157176.4,77250.88,294,372.5911,561.9957,1147.141,728.1019,130.1343,3702.361,323.2338,5394.125,855.1199,H3
35.33514,442042.2,261657.8,312,161159.6,78900.64,312,6944.677,2299.987,1350.854,229.4535,231.2398,3199.059,1398.79,12834.69,930.462,G3
36.44081,412035.2,250176.6,302,149500.7,76930.56,302,114.8482,1595.185,1074.473,594.4321,5236.693,753.9131,2619.417,8191.913,805.7971,F3
37.76118,390393.7,261527.8,294,100606.9,57445.92,294,271.9223,918.0972,1654.225,791.1411,2607.368,584.7049,960.8997,5514.494,265.9279,E3
38.8843,338528.3,184385.6,304,134230,69100.64,304,198.4426,719.9354,1705.344,518.9255,2482.285,615.2288,1749.096,4271.555,648.9071,D3
39.97346,336783.4,187171,303,149192.7,77537.6,303,241.8675,1672.097,473.3286,732.3978,100.6407,2426.065,873.9379,7466.43,1568.812,C3
42.03283,490871.3,307188,310,218584.2,101744.2,310,119.7112,285.9323,1641.846,337.3056,214.1803,9549.313,1603.076,9090.239,1223.423,B3
43.40107,374120.4,234327.5,307,165915.1,89017.6,307,298.6161,1188.13,1606.92,1007.075,3243.125,497.599,2909.83,12484.75,-66.67919,A3
45.1446,421538.5,234270.4,309,163378.1,84286.72,309,7349.289,2072.389,1275.303,1076.052,386.9387,2910.992,1997.057,10794.89,1296.199,A5
46.14785,371115.2,245567.8,290,138266.9,72413.6,290,327.7972,1986.185,1152.51,1297.612,656.6893,2199.209,1452.875,3912.649,1082.964,B5
47.07329,308758.6,187788.2,290,136700.7,75547.36,290,236.1962,481.6349,1269.235,660.5189,594.0099,210.9438,2098.645,3348.305,957.5673,C5
48.56863,307771.4,156629.8,306,179187.7,90183.52,306,313.352,-66.34026,1384.153,386.8906,134.9548,9415.512,1646.747,6833.916,441.5336,D5
49.5317,554056.9,249329.9,354,256143.7,117134.1,354,1145.781,1098.736,1314.098,832.191,957.7863,2074.197,1525.434,12516.37,1204.932,E5
50.59146,481684.2,310628.7,307,180770.9,82689.6,307,206.9122,595.8541,1318.206,852.0906,603.6573,695.7797,1155.423,8810.23,975.2869,F5
51.74757,544972.9,214189.9,368,249544,107430.4,368,6559.209,1101.098,1075.352,743.3746,291.3343,4717.48,2220.415,4158.501,1298.824,G5
52.69984,357632.8,229667.2,294,143923,70227.36,294,102.1401,1418.943,1063.031,619.5207,455.2497,46.33194,1057.744,7350.099,621.053,H5
54.04065,486731.2,306998.7,307,160158.3,76371.68,307,223.9457,1345.561,874.1141,237.8217,287.7425,6122.203,1204.175,5736.25,415.5406,I5
54.88426,301085.6,192455.2,285,127000.1,64907.36,285,263.2083,945.4078,831.0403,96.93906,309.5804,2202.195,1518.237,4650.752,775.0239,J5
57.08343,347844,237549.8,287,181319.6,92601.6,287,54.56115,1273.654,238.914,127.1418,2603.761,1316.905,1309.984,6097.117,1230.593,K5
58.40752,530488.4,291626.7,317,198154.2,98702.24,317,6435.635,6411.634,996.1887,870.8502,344.5515,4501.731,1094.207,4802.833,541.9523,L5
59.71274,424237.5,289337.4,297,122356.2,56946.4,297,156.2493,1369.697,975.7625,492.7243,951.4363,738.6404,1083.762,5118.98,631.5461,M5
60.96053,337181,185761,303,169119.7,96040,303,258.9978,1909.313,602.5494,919.8821,1982.147,1561.975,1132.661,5914.642,796.8454,N5
61.95727,305174.5,193465.4,288,146197.8,72390.08,288,148.9941,738.4646,2514.479,719.6102,1367.67,474.1982,1667.957,5834.578,99.88192,O5
63.08314,309140.6,209154.4,281,128213.2,69741.28,281,-19.59929,635.2473,2405.43,445.6346,59.87277,124.3893,1530.924,3756.571,1055.265,P5
64.61568,376462,194435.4,314,160576.9,82460,314,362.8401,1794.009,807.5131,941.2033,919.8369,1287.275,1108.968,6568.935,1237.499,P7
65.47836,699415.4,270035.4,379,348095.3,133762.7,379,611.2139,291.3521,735.9776,2201.182,72.87025,15309.3,2762.213,6538.286,2280.147,O7
66.84905,390856.7,190513.1,320,212558.6,102372.5,320,343.7178,267.7692,2506.797,174.501,89.10348,7178.5,1425.507,6300.25,583.1678,N7
67.88853,375218.3,250998.7,291,195041.8,99809.92,291,177.8647,1846.528,951.5438,834.7871,3807.92,540.9402,1417.835,8179.303,1265.848,M7
68.82117,397253,251331.4,301,132405,74019.68,301,355.628,1375.889,687.2866,751.778,2694.938,185.8135,847.0051,3448.896,362.5889,L7
70.25026,366211.2,202750.2,305,136086.2,72803.36,305,169.1197,1398.242,445.8437,114.3769,1250.841,2316.44,1254.674,5411.915,693.9593,K7
71.1937,466192.7,275122.4,309,168352.2,86661.12,309,414.1151,728.0919,876.9,172.2905,24.5754,1943.236,853.8204,6273.536,1045.59,J7
72.04037,392812.8,222529.4,307,153048.9,77080.64,307,228.6593,344.8345,1370.956,571.1797,339.858,8313.581,2117.494,7507.555,444.3488,I7
72.98135,371234.6,207653.6,304,166946.7,97815.2,304,417.8991,914.8334,1278.792,857.1993,2834.252,2035.35,1824.053,7315.925,1233.13,H7
74.01767,383893.3,223981,306,173748.5,78126.72,306,2.769155,1257.151,2279.286,901.0723,2089.012,609.705,907.2449,5087.7,430.2991,G7
75.10693,616334.6,404075.8,313,224717.1,104786.1,313,245.8196,1297.02,314.6766,629.8117,11.52258,8609.413,1946.231,8391.229,1849.328,F7
76.02601,351817.4,226931,290,139859,80662.4,290,26.53433,970.8816,1410.37,604.2665,597.6373,2218.452,597.8593,5316.023,1114.951,E7
76.9852,470869.5,298556.2,307,145129.2,82305.44,307,312.5963,817.8199,457.1291,629.6115,661.2564,1061.8,611.0438,6643.152,1028.445,D7
77.94272,428582.3,196790.7,334,193866,97735.68,334,5561.642,1470.11,907.1732,416.8449,412.1592,2524.878,1320.57,7760.5,1596.822,C7
79.00939,342995.1,225254.4,289,132063.1,76681.92,289,151.9967,1127.237,1276.132,844.3118,1558.098,1087.88,1142.351,4586.346,521.0018,B7
80.04313,535032.9,272649.4,329,196008.1,88767.84,329,8138.935,2805.517,1307.56,801.7996,492.6886,5086.844,2289.57,12568,655.0527,A7
81.50793,333638,193048.8,300,151111.8,79159.36,300,5911.582,909.7769,682.8654,356.9286,148.9987,11111.36,3112.937,6030.839,1373.551,A9
82.69648,313881.4,188129.8,295,132043.3,71592.64,295,-121.2655,879.5413,1503.451,976.9969,68.06641,362.2981,561.8463,4825.018,806.9364,B9
84.01359,540289.9,275835.8,329,216793.8,98791.84,329,5302.411,4550.691,1250.526,793.1861,245.6498,6881.984,1393.775,2715.439,972.8398,C9
85.42541,394672.6,279589,289,152766.2,75846.4,289,266.61,639.0096,1434.273,920.074,1093.689,830.2189,1452.388,10224.54,599.0885,D9
86.45348,330719.6,191988.2,298,141842.9,75894.56,298,542.6141,1013.753,825.6909,897.3345,486.1439,1561.599,1467.885,4697.307,749.1818,E9
87.6406,265140.4,204103.2,263,91289.05,50434.72,263,9649.278,1309.794,1129.353,1706.225,101.7578,11843.84,23363.08,4760.952,293.7943,F9
88.62933,252468.6,139938.4,286,162954.8,89378.24,286,355.3227,805.1699,885.9125,16.09669,557.0898,819.2853,1098.362,3875.512,51.8191,G9
89.81949,456935.5,230966.4,327,227263.4,107187.4,327,420.009,913.5545,1456.573,1138.819,717.1212,2737.358,1796.099,4942.266,1188.378,H9
91.35041,336651.3,217041.4,292,135348.5,75044.48,292,152.9552,1104.749,884.8046,580.3207,1240.38,770.5704,1489.195,4479.568,520.9956,I9
92.3455,405783.8,261862.7,298,126532.7,65619.68,298,1781.463,2623.306,1086.657,772.3289,1620.1,1386.202,2115.623,8910.556,789.2731,J9
93.41309,344449.6,190907.4,301,132912.1,69660.64,301,153.2618,946.1406,689.1407,428.8622,161.3238,6686.635,930.8718,7819.325,1053.578,K9
95.45761,473888.2,248668,328,246857.5,102085.8,328,2632.992,886.2302,3108.806,647.7368,735.6272,3814.842,1539.677,7964.09,1840.59,L9
96.50459,473951.4,230785,332,187731.6,87412.64,332,15306.75,12147.2,3388.613,738.2162,-101.5201,6304.938,2321.587,15445.11,1145.412,M9
97.74123,356063.2,215136.3,301,151853.3,64884.96,301,209.5857,2136.345,1157.331,515.8763,2751.009,1180.102,756.2941,6684.141,533.7328,N9
98.64257,328238.3,190154.7,300,135774.3,74698.4,300,260.3981,669.2521,3609.221,678.8381,986.7656,398.4139,469.7447,6860.358,414.7312,O9
99.96629,280908.4,178265.9,283,105353.3,60039.84,283,127.9094,385.0826,1067.16,923.5007,177.3827,131.3902,2369.006,6933.298,802.6398,P9
102.8763,457287.4,341064.7,289,170653,73698.24,289,6090.982,1095.919,1108.945,408.3391,220.5071,2240.692,1853.453,11776.75,1749.439,P11
106.4847,378495.4,200446.4,308,151798.2,80183.04,308,6424.368,1441.82,1446.747,608.6566,324.8568,2105.651,1634.756,11272.21,533.6225,O11
107.9373,429856.2,259663,306,176733.6,96969.6,306,6232.826,1860.199,1235.959,470.6057,275.1065,2694.237,2101.625,12431.91,1644.135,N11
111.6777,433238.5,207101.4,329,161502.9,80240.16,329,4868.372,2503.795,1083.157,481.7504,249.4007,8666.443,2336.337,8536.395,863.0693,M11
112.8438,507053.8,239321.6,336,220247.9,108647.8,336,11333.5,2502.201,1738.159,296.1246,789.0091,2246.223,2362.619,15690.17,885.9717,L11
113.965,506122,270118.3,320,260438.4,121608.5,320,13615.25,1653.123,2884.724,2027.46,276.341,5470.222,2255.246,6258.903,1301.101,K11
115.1277,345602.8,219100,293,127041.3,70582.4,293,162.0786,711.3153,1067.677,-190.4808,650.8616,1397.682,1308.583,4680.289,1146.079,J11
116.0802,613677.9,292535,348,254101.7,113417.9,348,6473.598,2486.865,1584.605,350.0039,212.3146,8944.131,2433.043,2770.488,952.3732,I11
116.9591,454454.1,273941.9,312,164174,77586.88,312,433.7299,3786.646,1543.171,1615.689,1435.966,826.9943,762.2368,8651.4,215.4206,H11
117.8484,479337.6,255540.3,321,176525.3,85191.68,321,9529.725,1970.402,1374.46,787.4795,656.7147,4825.354,2131.906,13634.58,1591.28,G11
118.9921,376268.1,172769,324,182424.5,90596.8,324,1547.208,540.5276,1058.919,562.2311,70.15907,6311.113,1597.908,3749.074,1110.888,F11
119.9155,458692.8,276445.1,309,191370.8,90624.8,309,10379.19,5958.932,1068.958,816.6948,222.1818,2570.496,1050.074,15399.77,1006.346,E11
120.945,506314.5,309513.1,309,189157.6,95156.32,309,4084.516,809.0086,712.8892,218.1167,129.3181,2348.105,2314.24,10316.1,1358.292,D11
122.135,324614.4,202241.8,292,118622.3,58646.56,292,51.07603,603.0973,1510.917,177.666,1175.76,1655.925,1451.862,5648.264,902.2357,C11
123.2029,393126.6,212604,312,238463,118391.8,312,550.5339,1379.64,2269.103,862.1124,263.0152,8658.935,1258.297,4773.146,872.0155,B11
124.1152,348022.2,226178.4,289,112879.3,61054.56,289,179.2982,1343.127,1472.172,726.1145,1460.071,474.3582,1270.433,4310.695,487.0935,A11
127.3053,348446.3,199121.4,304,159165.5,80727.36,304,242.47,1485.812,1184.775,790.2975,7003.468,417.5185,2098.596,7169.584,906.5711,A13
130.2227,278678.8,161692.2,299,127027.8,60351.2,299,203.0052,447.1214,521.3824,186.856,-33.06005,676.3931,513.3145,2895.371,615.1527,B13
133.0952,349374,219130.2,295,125279.1,73128.16,295,309.2701,1375.149,1587.423,558.3605,1299.855,336.1498,671.6416,5222.467,569.4693,C13
135.439,478915.3,350646.3,296,120297.6,56721.28,296,256.0373,1404.76,1135.733,852.5197,289.0091,399.2657,2001.476,8479.043,474.7303,D13
136.372,378023.7,222071.4,306,146438.6,80648.96,306,275.5027,1195.712,585.1454,1045.637,4117.196,596.54,2830.258,11252.73,424.2774,E13
137.3518,318612.8,192647.8,292,141049.6,74488.96,292,180.7858,1533.538,2544.076,811.6003,700.5978,236.1866,912.6377,6791.575,933.6672,F13
139.5213,337893.9,202677.4,303,164345.3,85179.36,303,326.4055,676.9349,647.0815,552.6619,2307.877,201.1177,1571.8,4996.863,609.9997,G13
141.6709,405267.7,268422.6,297,106757.2,59567.2,297,155.1696,941.8318,348.7842,279.5905,1059.132,583.9847,2034.041,9803.479,1566.157,H13
143.5674,385888.6,238388.6,300,113210.9,62699.84,300,185.2436,701.1649,1593.888,567.6753,1113.638,581.0237,1303.564,6409.828,757.5046,I13
144.5207,356573.6,201950.6,307,149817.7,73365.6,307,345.6975,3537.029,1278.572,1458.761,1709.444,296.3346,1725.465,7862.719,863.4257,J13
146.648,402143.9,285797.1,289,142030,61141.92,289,267.2888,789.8373,1429.283,734.5791,1174.6,583.7361,878.8546,6231.4,713.1993,K13
148.3236,357198.5,196681,310,168633.4,86975.84,310,360.4115,839.4976,919.1066,361.5069,519.8297,518.0328,892.2889,3574.189,1109.798,L13
149.9872,359468.3,257225.9,284,107369.7,54442.08,284,178.4107,675.7234,580.4551,521.4329,39.06696,630.6052,969.6674,4495.061,1496.879,M13
151.7145,460448.2,305023,302,115430.8,56229.6,302,212.5675,629.8813,1376.369,1052.028,1361.334,521.17,1004.709,4238.826,453.6497,N13
152.7982,385799.9,225761.8,305,139680.6,68736.64,305,254.8743,822.955,1251.084,626.5554,2653.965,648.4476,1390.842,4844.756,1652.854,O13
153.8117,405730.6,239928.6,306,148051.8,66510.08,306,305.4564,1158.617,2373.507,683.8833,1252.73,478.6729,436.9711,6717.599,996.4164,P13
158.6803,333811.8,182309.1,300,123788.5,71121.12,300,231.0005,899.1119,1270.269,910.5566,1923.827,359.2603,1137.521,7132.864,703.9553,P15
159.8159,399187.5,231607,310,146307.4,76851.04,310,251.5911,794.1751,1595.848,701.9875,1355.944,381.2654,1136.666,9084.622,573.7342,O15
160.8629,336548.6,204497.4,295,127559.3,64706.88,295,53.7865,814.0701,1397.291,715.11,240.3709,316.7634,914.1201,8076.897,1207.714,N15
164.8495,385315.8,247078.7,295,131251.2,68610.08,295,160.283,759.0298,2206.719,412.5441,812.4611,110.7883,804.2636,6200.319,1019.732,M15
168.6648,381096.2,251655,294,124701.4,58123.52,294,74.89919,1831.973,1700.518,393.0844,1683.842,265.5245,1410.1,6613.749,542.1327,L15
171.7191,345181.8,216449,293,132356.2,62508.32,293,323.4971,334.05,1298.594,866.5428,977.8467,311.6908,1869.727,7939.234,1232.839,K15
176.0937,348870.8,213754.2,298,140173.1,72811.2,298,179.168,1469.766,1058.766,302.4746,3034.421,481.8649,2117.615,5888.548,-207.6134,J15
177.3111,350345.6,209790.6,297,144169.7,79581.6,297,50.54396,881.3528,2930.039,587.8085,587.7473,112.2644,834.9246,6431.044,431.5468,I15
178.7069,367430.3,243449.9,293,137590.5,65938.88,293,236.4534,642.6053,2447.53,832.0233,782.2454,337.0601,1800.23,7380.688,1284.865,H15
179.8248,415004.4,270259.4,298,169615.9,82631.36,298,193.9743,404.8384,1044.055,792.0946,615.0462,14.88313,2008.114,5817.193,627.9122,G15
181.9967,373447.7,230023.4,300,133348.4,68117.28,300,427.5743,2479.036,2072.899,841.3831,5126.747,187.4021,1788.42,8555.785,601.1088,F15
183.0942,349909,223051.4,292,131238.4,73813.6,292,107.0155,2283.775,2111.271,686.9876,763.3326,406.1957,1337.295,7180.583,1348.203,E15
184.7736,363623.8,232829,295,124981.4,66671.36,295,-33.31459,565.0746,2039.766,416.7826,452.9825,276.5182,1038.225,7397.911,1471.304,D15
186.6099,374760.8,248647.8,295,128152.7,69142.08,295,228.1804,1091.235,376.437,736.8179,138.2832,342.7757,1506.126,4345.926,1452.774,C15
191.2287,338355.2,211621.8,294,146145.5,79918.72,294,371.6733,903.3641,1866.913,478.2756,2158.676,323.3104,1347.198,7195.726,414.6364,B15
194.7565,395242.4,294804.2,284,122573,64217.44,284,164.6518,799.0146,946.8188,389.6552,683.6882,497.8281,1405.766,7285.084,503.672,A15
196.5001,436887.2,274644.2,304,158072.3,78225.28,304,385.9626,574.7682,496.8791,129.9577,43.92464,443.4687,1655.159,7769.792,1226.055,A17
197.7748,464654.1,310363.2,301,173774.5,71936.48,301,327.997,1123.977,860.4777,804.7432,2034.465,333.6363,1530.117,9532.478,1114.43,B17
198.8791,358409.1,213365.6,301,125084.8,68931.52,301,519.6538,749.857,930.9858,635.0442,861.9026,508.3588,1373.953,5090.899,729.6549,C17
200.688,316417.2,221056.6,281,139616.8,71853.6,281,117.4935,867.0743,1313.912,445.0851,481.4085,375.4774,1315.92,3343.563,726.9997,D17
203.2408,370804.9,239368.6,296,126618.7,68346.88,296,134.952,1238.561,1830.62,599.7974,1933.698,135.0172,1056.764,5908.686,952.7943,E17
204.642,340199.8,208441,295,211199.9,86591.68,295,213.6001,832.185,3592.166,994.8796,595.4698,82.99013,1556.508,6157.743,1158.876,F17
206.2601,374677.7,240884,295,150968.3,83940.64,295,254.7638,1452.741,1293.916,723.2293,4504.756,175.2959,1062.02,7981.69,1534.44,G17
207.2868,346904.2,196935.2,302,131940.5,73204.32,302,194.6537,4495.803,1512.013,1420.49,3838.482,151.6993,1343.99,5667.511,892.2072,H17
210.3432,414672,262950.3,301,148815.7,75090.4,301,237.4008,2033.042,1149.875,671.0553,1655.888,468.7442,762.6421,5105.684,738.8734,I17
212.9213,380317.5,257740,293,171074.7,72713.76,293,257.2829,276.9626,1725.101,532.0648,310.537,28.74198,1328.339,3653.643,1442.844,J17
215.0961,290918.1,159003,296,141438.5,75252.8,296,17.85982,403.3549,1010.404,852.0552,622.9371,425.6482,1461.43,3627.52,351.3688,K17
215.9417,425838.9,236012,313,160394.3,84988.96,313,274.0261,1023.239,1168.266,436.2741,2070.482,661.2321,2164.376,9384.916,34.48605,L17
218.708,388776.4,245938.6,298,165067,81478.88,298,249.6374,108.9393,2133.826,386.7538,1163.459,60.56307,1222.604,9241.645,1140.756,M17
219.7466,336083.3,200509.1,299,143275.3,75783.68,299,225.4203,920.4775,1446.178,832.707,760.6849,394.4485,2099.646,6299.059,663.2682,N17
222.5869,467611.4,298555,307,156067.9,78844.64,307,331.9216,969.111,2295.159,636.1426,1791.917,549.0521,1563.406,4624.819,2012.851,O17
224.9218,409527.7,248653.4,305,140338.6,64701.28,305,228.9946,841.7811,1648.344,436.9766,557.0258,133.048,1309.293,5451.301,1179.137,P17
226.3822,365366,239719.2,291,153147.9,70809.76,291,243.6701,189.2015,2005.37,723.4565,258.8577,8975.544,1692.823,5411.473,814.1429,P19
227.974,444220,253439.2,310,251530.7,105664.2,310,366.5093,414.2955,1121.045,928.7242,436.6902,6889.546,1825.819,6652.191,1749.292,O19
233.2767,458044.9,343394.3,289,233206.6,113084.2,289,292.2112,448.4153,856.796,302.2221,223.506,8451.998,2186.562,3355.547,598.7365,N19
235.0739,404135.1,270089.1,297,123268.6,65481.92,297,613.1287,592.699,453.1411,361.2153,370.0057,2237.319,1169.642,5274.894,631.2152,M19
240.283,520056.6,245313.6,336,240008.6,117365.9,336,216.5008,186.1878,1399.869,1017.082,103.5387,8673.38,1299.454,9167.2,1509.249,L19
242.6769,409022.4,225862.6,317,196171.9,94669.12,317,332.0392,383.4709,2178.751,468.7912,108.0689,9112.485,2588.406,6309.38,562.6263,K19
243.7758,376157.9,191534.6,324,188614.1,90156.64,324,5.170579,361.4609,803.6262,717.7726,302.282,13605.77,765.2062,5470.808,878.7508,J19
245.8298,404530.7,262287.2,303,156161.7,67253.76,303,326.4894,461.4196,1474.723,278.3578,179.5601,8796.257,2023.347,6361.716,1379.977,I19
247.07,250756.3,177476.3,268,96765.76,60649.12,268,18629.86,634.8178,22.60271,10383.28,-3.992332,2253.083,739.2482,-102.7365,549.4485,H19
248.9724,193850.2,132044.6,256,112620.7,66108,256,16859.08,1034.165,791.5119,5698.491,328.0717,15331.21,14626.47,256.3079,407.093,G19
249.9813,276780.7,190500.8,275,97047.92,50239.84,275,11351.68,453.9547,1114.27,2839.33,330.3275,18868.33,10737.6,224.5464,1155.198,F19
251.8295,246464.4,152215.8,280,161954.8,94083.36,280,176.4227,6665.842,775.7378,1961.644,1762.251,-190.9983,13099.12,-431.4288,979.2231,E19
252.8308,304465.6,211672.2,279,108610.6,58626.4,279,28975.49,194.3779,-97.60687,4900.722,221.1575,245.2449,479.9496,-77.63519,881.8743,D19
253.7598,539164.3,268292.7,330,314721.6,154425.6,330,5926.671,3470.713,3132.349,13880.2,968.0439,3972.884,1955.812,-130.1381,603.0065,C19
255.8536,285873,205445,273,101982.8,55118.56,273,26381.78,-162.2029,854.6331,17663.19,631.2319,-28.01804,689.6061,192.8414,115.0333,B19
257.164,430105.4,251454.6,309,262718,127340.6,309,719.3898,1388.559,3068.057,7210.082,545.1327,6075.209,1291.633,137.3751,1100.063,A19
258.6676,260409.8,181749.1,269,130174.3,69603.52,269,14326.92,1508.708,1201.623,6913.608,585.8876,30230.74,15450.02,-130.0019,434.064,C21
259.7405,222041.6,156387.8,261,77636.66,41558.72,261,322.5953,413.6296,140.0282,12754.08,100.4467,688.5618,1056.308,-188.4974,943.4954,D21
260.8264,291911.2,215269.6,272,103532.4,52524.64,272,6953.294,550.574,5683.946,14154.35,235.4941,650.4333,411.6983,247.6782,1455.141,E21
261.7937,184619.8,127613.9,250,116962.3,74811.52,250,17709.34,1075.599,254.9548,5021.285,271.7187,20952.49,12971.91,75.31757,501.0973,F21
262.7111,164625.8,100073.1,250,114161.3,72315.04,250,13489.06,146.3098,418.0498,22548.28,157.4934,377.5833,861.0189,-680.3842,19.47659,G21
263.7666,275752.1,190798.7,272,93286.26,52980.48,272,628.3585,81.84235,565.4175,15110.72,73.40309,519.6686,344.0926,-225.6031,781.5891,H21
265.2798,316138.2,206165.1,287,153818.4,77085.12,287,159.9518,616.1291,2708.714,1182.284,411.7258,484.7095,894.843,7119.486,745.8286,I21
267.3358,650561.8,323357.4,337,238979.6,107748.5,337,241.2505,128.1899,13022.06,405.6315,268.9036,576.5043,1446.967,7188.338,388.2489,J21
272.0549,326490.7,191056.3,295,154058.7,74812.64,295,147.6365,4507.628,2071.414,1279.367,941.2361,129.4215,1556.661,9656.97,-64.86381,K21
274.3445,344395.6,219991.5,295,129364.8,64335.04,295,132.2163,822.7665,1410.629,676.9713,451.1601,495.8101,1535.214,7441.741,1300.909,L21
279.8713,430641,255581.8,308,269808.5,126132.2,308,267.1197,361.5096,2292.138,967.1268,20.20405,14288.22,2441.973,5743.489,1124.449,M21
281.7764,415376.2,214328.8,315,183286,89331.2,315,69.24818,582.0188,1134.211,246.3771,212.7768,4750.55,853.7126,3872.904,828.2141,N21
283.9648,456385.3,213960.3,336,216542.2,99230.88,336,74.34984,158.4481,633.7173,984.6662,128.674,10324.87,2267.681,4809.334,1516.923,O21
289.5438,551768.9,342060.3,319,239426.2,132256.3,319,169.1388,255.7282,2127.937,1122.355,62.0166,10953.45,1407.656,3154.574,574.0705,P21
